,count,timestamp,joint_id,x,y,z,w,depth_x,depth_y
0,0,57,0,-0.0676420778036,0.145963951945,2.57565402985,1.0,0.47655861572,0.43255485935
1,0,57,1,-0.0668237432837,0.213138625026,2.65400481224,1.0,0.477525867575,0.404423079815
2,0,57,2,-0.133681416512,0.649927020073,2.71929764748,1.0,0.456119846983,0.215553611617
3,0,57,3,-0.157427415252,0.88065123558,2.78023719788,1.0,0.449458007741,0.123023153368
4,0,57,4,-0.277650922537,0.495355337858,2.72067856789,1.0,0.408908946075,0.283313332775
5,0,57,5,-0.288425683975,0.315044760704,2.7556219101,1.0,0.406573916431,0.363935380808
6,0,57,6,-0.259616464376,0.10789129138,2.58314919472,1.0,0.410290882937,0.450291634948
7,0,57,7,-0.243003711104,-0.102717682719,2.46240377426,1.0,0.411913880239,0.549645343881
8,0,57,8,0.0703434869647,0.548637747765,2.66497373581,1.0,0.523560516178,0.25498914275
9,0,57,9,0.312036365271,0.467153668404,2.68720626831,1.0,0.603647313084,0.293104360404
10,0,57,10,0.11947414279,0.362505882978,2.52915453911,1.0,0.542165028467,0.329418365977
11,0,57,11,0.0552867352962,0.327623277903,2.48199057579,1.0,0.519882667914,0.342903249748
12,0,57,12,-0.135977327824,0.0579414814711,2.56527543068,1.0,0.452686362055,0.473118829731
13,0,57,13,-0.12574853003,-0.379795670509,2.44710326195,1.0,0.454132564112,0.684709950494
14,0,57,14,-0.0997838526964,-0.761580109596,2.50706386566,1.0,0.464473803605,0.861528695119
15,0,57,15,-0.0872555747628,-0.84031099081,2.42980408669,1.0,0.467946477203,0.911586729735
16,0,57,16,0.0206201449037,0.0819185674191,2.53769230843,1.0,0.507252814852,0.461581892838
17,0,57,17,0.200225904584,-0.313891947269,2.33562588692,1.0,0.576519271353,0.659944559544
18,0,57,18,0.298273712397,-0.64574277401,2.19873976707,1.0,0.621086294731,0.849525046315
19,0,57,19,0.342772454023,-0.686375021935,2.09356212616,1.0,0.646141614959,0.890182867169
20,1,90,0,-0.0677516236901,0.146045014262,2.57565593719,1.0,0.476520669945,0.432517453092
21,1,90,1,-0.0637061223388,0.214285612106,2.65333867073,1.0,0.478569005433,0.403884616419
22,1,90,2,-0.136568710208,0.649538755417,2.7158768177,1.0,0.455115645753,0.215365473775
23,1,90,3,-0.189232289791,0.87179929018,2.75838041306,1.0,0.438765676277,0.123855315491
24,1,90,4,-0.288324564695,0.487636864185,2.72469067574,1.0,0.405546450939,0.287003776921
25,1,90,5,-0.281496137381,0.291310250759,2.67109870911,1.0,0.405933205681,0.370204867008
26,1,90,6,-0.256759375334,0.0666790381074,2.54371523857,1.0,0.409902724094,0.468802958356
27,1,90,7,-0.247948497534,-0.0690635144711,2.48230576515,1.0,0.41084205567,0.533112042969
28,1,90,8,0.0581753328443,0.554133951664,2.65098071098,1.0,0.519587822078,0.251228416529
29,1,90,9,0.304166823626,0.504388570786,2.63328289986,1.0,0.603102255264,0.272039134937
30,1,90,10,0.321348637342,0.368785530329,2.56308555603,1.0,0.611909563295,0.328760737912
31,1,90,11,0.337150067091,0.307820469141,2.54488444328,1.0,0.618252144411,0.356046573429
32,1,90,12,-0.136077269912,0.0568011403084,2.56649208069,1.0,0.452674032562,0.473660367933
33,1,90,13,-0.128614917397,-0.381643593311,2.45289635658,1.0,0.453197830345,0.685170311119
34,1,90,14,-0.0985475480556,-0.763017356396,2.50665974617,1.0,0.464908310509,0.862269363708
35,1,90,15,-0.087148450315,-0.841197967529,2.42751836777,1.0,0.467955685483,0.912409127115
36,1,90,16,0.0206002779305,0.0823491066694,2.53743815422,1.0,0.507246552708,0.461376110621
37,1,90,17,0.18533654511,-0.310242503881,2.32058620453,1.0,0.57128812603,0.65910952121
38,1,90,18,0.283212631941,-0.615987956524,2.15525221825,1.0,0.617291991653,0.840147041981
39,1,90,19,0.305946856737,-0.659280776978,2.03956127167,1.0,0.633894605644,0.884703585815
40,2,123,0,-0.0678204521537,0.146571084857,2.57577705383,1.0,0.476497922588,0.43227755791
41,2,123,1,-0.0626891702414,0.21538323164,2.6530983448,1.0,0.478909201892,0.403383540585
42,2,123,2,-0.138657912612,0.650245726109,2.71405291557,1.0,0.45439838867,0.21486418325
43,2,123,3,-0.202533647418,0.871385276318,2.7507019043,1.0,0.434278495402,0.122984446131
44,2,123,4,-0.294876247644,0.484975397587,2.72869563103,1.0,0.403541936786,0.288477198229
45,2,123,5,-0.282118797302,0.288897961378,2.66742920876,1.0,0.405595442083,0.371102601277
46,2,123,6,-0.266075760126,0.0890016183257,2.53798770905,1.0,0.406422887837,0.458264947213
47,2,123,7,-0.226209670305,0.0728701800108,2.39473867416,1.0,0.41568460472,0.463785349975
48,2,123,8,0.0497413687408,0.559326887131,2.63941955566,1.0,0.516821438925,0.24779723439
49,2,123,9,0.292934447527,0.528171181679,2.58970236778,1.0,0.600965833092,0.257273370325
50,2,123,10,0.409567415714,0.37497022748,2.51805925369,1.0,0.645182173506,0.322775639085
51,2,123,11,0.459568291903,0.307349532843,2.52168488503,1.0,0.662672103673,0.354944459973
52,2,123,12,-0.136068165302,0.0567036382854,2.56700754166,1.0,0.452686701558,0.473710861219
53,2,123,13,-0.129650890827,-0.38208720088,2.45513129234,1.0,0.452863793805,0.685216787129
54,2,123,14,-0.098288141191,-0.76331692934,2.50658106804,1.0,0.464999583838,0.862422972117
55,2,123,15,-0.0871278941631,-0.841375648975,2.4270567894,1.0,0.46795715118,0.912574686596
56,2,123,16,0.0207182336599,0.0832327827811,2.53729009628,1.0,0.507288471233,0.460959365367
57,2,123,17,0.167310789227,-0.305531084538,2.30269312859,1.0,0.564854740269,0.657910829485
58,2,123,18,0.246750250459,-0.587895214558,2.10625767708,1.0,0.604568274702,0.832185752883
59,2,123,19,0.253943294287,-0.63043409586,1.98860454559,1.0,0.613983545817,0.877297426981
60,3,167,0,-0.0682931169868,0.150488063693,2.57629585266,1.0,0.476338893948,0.430481739271
61,3,167,1,-0.0611684732139,0.221147313714,2.65237212181,1.0,0.479415182192,0.40077073101
62,3,167,2,-0.144114330411,0.654548048973,2.71037459373,1.0,0.452539567442,0.212588068606
63,3,167,3,-0.218201249838,0.876619517803,2.73852109909,1.0,0.42887947005,0.119032767733
64,3,167,4,-0.300183206797,0.48387208581,2.73151397705,1.0,0.401907273222,0.289176159829
65,3,167,5,-0.287661403418,0.296942919493,2.68566393852,1.0,0.404394303723,0.368412727671
66,3,167,6,-0.280236333609,0.11001188308,2.54326891899,1.0,0.401647364919,0.448519839419
67,3,167,7,-0.232931748033,0.0778318792582,2.39587926865,1.0,0.413220409228,0.461337924446
68,3,167,8,0.0297735668719,0.576967477798,2.61145782471,1.0,0.510176576261,0.237057434733
69,3,167,9,0.261638194323,0.560029864311,2.51716947556,1.0,0.5927774706,0.23521626226
70,3,167,10,0.439110010862,0.407010883093,2.42101049423,1.0,0.661893908428,0.299920806458
71,3,167,11,0.499493062496,0.334698617458,2.427059412,1.0,0.683697351431,0.335878268931
72,3,167,12,-0.135862663388,0.0583230964839,2.56915068626,1.0,0.452797566586,0.472982598656
73,3,167,13,-0.130907177925,-0.381860673428,2.45855665207,1.0,0.452473363284,0.684849079471
74,3,167,14,-0.0980491265655,-0.763585209846,2.50651144981,1.0,0.465083727197,0.862560421552
75,3,167,15,-0.0871425867081,-0.841483831406,2.42666244507,1.0,0.467946539738,0.912694788633
76,3,167,16,0.0208010990173,0.0885701924562,2.53596901894,1.0,0.507321434464,0.458434192408
77,3,167,17,0.130252331495,-0.286007076502,2.27888679504,1.0,0.551017197198,0.649364230229
78,3,167,18,0.191325232387,-0.555136859417,2.05495357513,1.0,0.583104411073,0.821507143913
79,3,167,19,0.176461681724,-0.601512551308,1.932305336,1.0,0.581513305008,0.870477228308
80,4,200,0,-0.0723219364882,0.16311019659,2.57699394226,1.0,0.474949840805,0.424671331377
81,4,200,1,-0.0616339631379,0.236536234617,2.65023875237,1.0,0.479241836142,0.393780254338
82,4,200,2,-0.154516503215,0.666347801685,2.7045750618,1.0,0.449004756056,0.206779379621
83,4,200,3,-0.2385956496,0.889249563217,2.72519683838,1.0,0.421851888784,0.111654423813
84,4,200,4,-0.304732143879,0.482713788748,2.73383831978,1.0,0.400505452322,0.289859647633
85,4,200,5,-0.292967528105,0.30038189888,2.69397807121,1.0,0.402931286883,0.36729958524
86,4,200,6,-0.287085264921,0.135864749551,2.54651665688,1.0,0.399372143319,0.436503052269
87,4,200,7,-0.306882143021,0.148668438196,2.49102020264,1.0,0.390036587195,0.428971260521
88,4,200,8,0.0024282047525,0.600244939327,2.57670354843,1.0,0.500841152405,0.222759527827
89,4,200,9,0.208702325821,0.602666437626,2.42200160027,1.0,0.576914231444,0.203861304633
90,4,200,10,0.375329703093,0.447270154953,2.28227710724,1.0,0.646790653119,0.2667647844
91,4,200,11,0.361215859652,0.363420069218,2.2523393631,1.0,0.643148507728,0.307970629575
92,4,200,12,-0.136058330536,0.0634584873915,2.57403993607,1.0,0.452819374023,0.470659533581
93,4,200,13,-0.132010027766,-0.38156235218,2.46220231056,1.0,0.452143930166,0.684431186844
94,4,200,14,-0.0976758003235,-0.764022350311,2.50577092171,1.0,0.465206392916,0.862875190142
95,4,200,15,-0.0873200967908,-0.841493725777,2.42619848251,1.0,0.467875104528,0.912778561856
96,4,200,16,0.0104683768004,0.114322952926,2.52807641029,1.0,0.503696093863,0.446180976256
97,4,200,17,0.087189629674,-0.260547816753,2.25157523155,1.0,0.534564653858,0.637718902779
98,4,200,18,0.122988983989,-0.536194086075,2.00361824036,1.0,0.554790476656,0.818492801592
99,4,200,19,0.0812556669116,-0.577934622765,1.88808143139,1.0,0.538413756542,0.864292784983
100,5,223,0,-0.0885089039803,0.197969377041,2.57463693619,1.0,0.469315093169,0.408488726492
101,5,223,1,-0.0696763023734,0.272309362888,2.642567873,1.0,0.47646507677,0.377360886802
102,5,223,2,-0.169218629599,0.689108371735,2.69567990303,1.0,0.443968313525,0.195763172776
103,5,223,3,-0.266675531864,0.909739494324,2.71171665192,1.0,0.412220580697,0.100731250842
104,5,223,4,-0.309140145779,0.504593372345,2.73853182793,1.0,0.399239234986,0.280711262458
105,5,223,5,-0.298387229443,0.325282007456,2.68838381767,1.0,0.400929854461,0.356000379642
106,5,223,6,-0.300974726677,0.146038115025,2.56664252281,1.0,0.395330901147,0.432283670165
107,5,223,7,-0.318219512701,0.142220407724,2.52643156052,1.0,0.387572355964,0.433004295313
108,5,223,8,-0.0300548188388,0.623214840889,2.54061150551,1.0,0.489440832102,0.208061007791
109,5,223,9,0.143140166998,0.623786151409,2.32421875,1.0,0.554971597848,0.180587942316
110,5,223,10,0.200603663921,0.429068863392,2.14210534096,1.0,0.583589529058,0.261615093675
111,5,223,11,0.193431839347,0.346887350082,2.14339375496,1.0,0.580552651819,0.307389889719
112,5,223,12,-0.144643619657,0.100473858416,2.58575248718,1.0,0.450069470484,0.453755647017
113,5,223,13,-0.132778599858,-0.380868852139,2.46625113487,1.0,0.451944330936,0.683793749242
114,5,223,14,-0.0980376601219,-0.750471115112,2.49862790108,1.0,0.464977657277,0.857457961423
115,5,223,15,-0.0943564921618,-0.814129829407,2.41479110718,1.0,0.465122442714,0.90124226909
116,5,223,16,-0.0109254959971,0.148980304599,2.51618719101,1.0,0.496124283011,0.429534183448
117,5,223,17,0.0444785952568,-0.242342144251,2.21845078468,1.0,0.517895964341,0.630008493502
118,5,223,18,0.049851808697,-0.535661637783,1.95950615406,1.0,0.522708483348,0.825339272523
119,5,223,19,-0.0221964940429,-0.567478954792,1.86392080784,1.0,0.489370550631,0.862338833404
120,6,267,0,-0.105993486941,0.233690187335,2.57179164886,1.0,0.463212757136,0.391857283881
121,6,267,1,-0.0780821591616,0.309663712978,2.63299059868,1.0,0.473529853358,0.360030443483
122,6,267,2,-0.183797359467,0.715174674988,2.68726420403,1.0,0.438950411322,0.183266253168
123,6,267,3,-0.297340869904,0.930046737194,2.70032691956,1.0,0.401713899834,0.0900970859908
124,6,267,4,-0.312555968761,0.525561511517,2.74471116066,1.0,0.398355241077,0.272113035842
125,6,267,5,-0.308827936649,0.326139569283,2.69822978973,1.0,0.397837505491,0.356147591148
126,6,267,6,-0.320233315229,0.147225707769,2.5630235672,1.0,0.388476150055,0.431636603852
127,6,267,7,-0.358861476183,0.152387022972,2.51602578163,1.0,0.372689098381,0.427918224431
128,6,267,8,-0.0694798752666,0.643804430962,2.49821996689,1.0,0.475175403594,0.193298525129
129,6,267,9,0.0680871903896,0.616391181946,2.22984814644,1.0,0.527254860692,0.171016810456
130,6,267,10,0.0849272757769,0.426969707012,2.0811214447,1.0,0.536425339692,0.255830048338
131,6,267,11,0.0884685516357,0.352598726749,2.0949215889,1.0,0.537694239575,0.299688655702
132,6,267,12,-0.152863249183,0.131755456328,2.59749174118,1.0,0.447470562211,0.439631968804
133,6,267,13,-0.133418142796,-0.380223691463,2.46986794472,1.0,0.451783575858,0.683213730827
134,6,267,14,-0.0983614772558,-0.737581729889,2.49181032181,1.0,0.464765841497,0.85227980581
135,6,267,15,-0.100005961955,-0.792036235332,2.40550661087,1.0,0.462891518902,0.891860126394
136,6,267,16,-0.0395363643765,0.184981107712,2.49398803711,1.0,0.485850007612,0.411727467198
137,6,267,17,-0.00161040760577,-0.210819602013,2.18763375282,1.0,0.499342924856,0.614690897652
138,6,267,18,-0.020115474239,-0.538799524307,1.93192470074,1.0,0.490706187163,0.831917068829
139,6,267,19,-0.126815855503,-0.568592429161,1.85594534874,1.0,0.439009497181,0.864609909023
140,7,291,0,-0.117672018707,0.256874144077,2.56902146339,1.0,0.459115441445,0.381000472329
141,7,291,1,-0.083378881216,0.335652887821,2.62471151352,1.0,0.471645086375,0.34780464784
142,7,291,2,-0.196998983622,0.749699771404,2.67952895164,1.0,0.43437650247,0.167017428606
143,7,291,3,-0.327333271503,0.95426017046,2.69090080261,1.0,0.391420883286,0.0779521548079
144,7,291,4,-0.315037965775,0.544024407864,2.74998092651,1.0,0.397744411042,0.264559440333
145,7,291,5,-0.315188676119,0.330476284027,2.69319844246,1.0,0.395538539627,0.353962455448
146,7,291,6,-0.352426320314,0.169287532568,2.53338217735,1.0,0.375828631914,0.420472589371
147,7,291,7,-0.399193733931,0.17672277987,2.49229216576,1.0,0.357032078003,0.415610937881
148,7,291,8,-0.105173125863,0.661024034023,2.46741318703,1.0,0.461953322084,0.18116356327
149,7,291,9,-0.007663782686,0.594519734383,2.15911626816,1.0,0.496831738694,0.17229518423
