,count,timestamp,joint_id,x,y,z,w,depth_x,depth_y
0,0,65,0,-0.15522043407,0.0114026293159,2.77076339722,1.0,0.449996167316,0.495102232754
1,0,65,1,-0.151186406612,0.0717966556549,2.83386445045,1.0,0.452380205903,0.469847889231
2,0,65,2,-0.173581376672,0.447552442551,2.86667132378,1.0,0.445952069689,0.314194481846
3,0,65,3,-0.217882990837,0.617006719112,2.91024065018,1.0,0.433173569052,0.247678900183
4,0,65,4,-0.321139663458,0.295897513628,2.85665392876,1.0,0.39965628892,0.376724644571
5,0,65,5,-0.322113633156,0.105744674802,2.69741249084,1.0,0.393410215634,0.453344406344
6,0,65,6,-0.165186688304,0.0424205586314,2.44082736969,1.0,0.439592366345,0.479316125356
7,0,65,7,-0.112877696753,0.021312519908,2.35997462273,1.0,0.457307199127,0.489252188346
8,0,65,8,-0.018954558298,0.351434350014,2.82742285728,1.0,0.494016204464,0.352073486379
9,0,65,9,0.166421458125,0.137612193823,2.79456996918,1.0,0.553155496205,0.441395021781
10,0,65,10,0.288276702166,-0.046319309622,2.7322947979,1.0,0.594175043931,0.520175629806
11,0,65,11,0.328680336475,-0.110481977463,2.7067284584,1.0,0.608388417455,0.54857796615
12,0,65,12,-0.220383644104,-0.0682809203863,2.75930428505,1.0,0.428709180645,0.529450478083
13,0,65,13,-0.260620325804,-0.446826577187,2.51236653328,1.0,0.407406793216,0.711664768308
14,0,65,14,-0.314826011658,-0.723242104053,2.32527804375,1.0,0.37914919203,0.870170144342
15,0,65,15,-0.292080312967,-0.791830062866,2.22783827782,1.0,0.382976666462,0.923000521606
16,0,65,16,-0.0844003334641,-0.0432893484831,2.7483522892,1.0,0.472588954319,0.518745681208
17,0,65,17,-0.0419969446957,-0.507083773613,2.62829899788,1.0,0.485737463514,0.729613554835
18,0,65,18,0.00607135985047,-0.834078073502,2.61169695854,1.0,0.502074994895,0.880081296944
19,0,65,19,0.0145287858322,-0.901533305645,2.52327609062,1.0,0.505139470658,0.925215983844
20,1,98,0,-0.154512420297,0.0137164276093,2.77403092384,1.0,0.450282882766,0.494115327529
21,1,98,1,-0.149246484041,0.0739500820637,2.83703136444,1.0,0.453043705991,0.468978192304
22,1,98,2,-0.172198191285,0.448989599943,2.87064909935,1.0,0.446457047175,0.313856124821
23,1,98,3,-0.218265712261,0.618142068386,2.91179084778,1.0,0.433091825344,0.247349185571
