count,timestamp,joint_id,x,y,z,w, depth_x, depth_y
0,6878,0,1.74639987946,0.211955904961,3.48366165161,1.0,606.379245435,205.24291324
0,6878,1,1.74499464035,0.267376363277,3.5564763546,1.0,600.290247665,197.052597555
0,6878,2,1.89090323448,0.617886602879,3.64428925514,1.0,616.408244819,143.143280885
0,6878,3,1.90685153008,0.85418510437,3.69250202179,1.0,615.00539164,107.850638986
0,6878,4,1.72808265686,0.464371502399,3.52817368507,1.0,599.800425567,164.811846542
0,6878,5,1.5965218544,0.204738467932,3.51027345657,1.0,579.817101382,206.680972683
0,6878,6,1.73870491982,0.0197469443083,3.32052636147,1.0,619.12503753,236.602755655
0,6878,7,1.7676782608,-0.0502895861864,3.32045125961,1.0,624.116460178,248.651965278
0,6878,8,2.01362633705,0.557027637959,3.6992764473,1.0,630.953830483,153.981122256
0,6878,9,1.91452085972,0.342238456011,3.49919176102,1.0,632.554801514,184.127914749
0,6878,10,1.82552695274,0.116198599339,3.32309532166,1.0,633.819022954,220.024764434
0,6878,11,1.83928728104,0.0186588987708,3.35158777237,1.0,633.496564472,236.81969167
0,6878,12,1.65057396889,0.102399677038,3.36917161942,1.0,599.863121259,222.637619536
0,6878,13,1.80653882027,-0.451630979776,3.44433903694,1.0,619.623049705,314.905144569
0,6878,14,1.81277430058,-0.964371323586,3.38211083412,1.0,626.189092474,402.88844137
0,6878,15,1.78433835506,-1.03162884712,3.32174754143,1.0,626.862913572,417.41513702
0,6878,16,1.77906870842,0.144094944,3.52125501633,1.0,608.621751523,216.623199022
0,6878,17,1.83687102795,-0.435200452805,3.48276495934,1.0,621.292494807,311.383688986
0,6878,18,1.82939326763,-0.928231239319,3.39361381531,1.0,627.948769348,396.252716612
0,6878,19,1.79404044151,-0.996653974056,3.33843755722,1.0,626.988980639,410.543417231
1,6911,0,1.74124336243,0.177385061979,3.4903190136,1.0,604.989045226,210.967412975
1,6911,1,1.73864364624,0.250429302454,3.56010389328,1.0,598.985557479,199.815711112
1,6911,2,1.89478969574,0.629700005054,3.64465332031,1.0,616.987797318,141.301332864
1,6911,3,1.91696119308,0.863119482994,3.68173289299,1.0,617.43690892,106.077836121
1,6911,4,1.7420552969,0.47141250968,3.51554942131,1.0,603.075670299,163.397717396
1,6911,5,1.61134183407,0.214160636067,3.49920225143,1.0,583.058568779,205.037343895
1,6911,6,1.75614190102,0.0378748737276,3.30618953705,1.0,623.435000061,233.455789475
1,6911,7,1.76678979397,-0.023264830932,3.27774381638,1.0,627.924107021,244.054699837
1,6911,8,2.01751279831,0.568841040134,3.69964027405,1.0,631.523357892,152.165478664
1,6911,9,1.90885257721,0.366797208786,3.49334859848,1.0,632.150675066,180.018418551
1,6911,10,1.82724356651,0.130488231778,3.3335108757,1.0,633.132669647,217.638378855
1,6911,11,1.84365177155,0.0360061712563,3.3573782444,1.0,633.698497561,233.873527528
1,6911,12,1.64990162849,0.0675634220243,3.38682508469,1.0,598.290960037,228.603993563
1,6911,13,1.84220969677,-0.523435652256,3.45991802216,1.0,624.163481515,326.423391766
1,6911,14,1.90287303925,-0.876012206078,3.44144105911,1.0,635.866299532,385.413134861
1,6911,15,1.92920541763,-0.901939809322,3.36998414993,1.0,647.027617296,392.891560479
1,6911,16,1.77371561527,0.114728689194,3.52910780907,1.0,607.113014733,221.428759184
1,6911,17,1.86168658733,-0.492068350315,3.48308467865,1.0,625.334833344,320.70402868
1,6911,18,1.88879966736,-0.846294999123,3.42104268074,1.0,635.39965989,381.317874787
1,6911,19,1.91271471977,-0.884528040886,3.3498005867,1.0,646.185807942,390.843453381
2,6944,0,1.74043476582,0.171808689833,3.48949289322,1.0,604.924140769,211.873439735
2,6944,1,1.73743975163,0.247429102659,3.55958628654,1.0,598.832918383,200.291354723
2,6944,2,1.89677929878,0.633598148823,3.64152812958,1.0,617.554791194,140.605112574
2,6944,3,1.91945505142,0.866607666016,3.67996954918,1.0,617.966566848,105.472176149
2,6944,4,1.74710965157,0.473281562328,3.50930738449,1.0,604.401948933,162.957211873
2,6944,5,1.62116932869,0.241761818528,3.48432207108,1.0,585.793222273,200.362775417
2,6944,6,1.72015523911,0.0281589534134,3.32850909233,1.0,615.224034134,235.167180476
2,6944,7,1.7577624321,-0.00999879371375,3.27301692963,1.0,626.793209003,241.745151651
2,6944,8,2.01888155937,0.571927189827,3.69811248779,1.0,631.863493448,151.652463915
2,6944,9,1.90770685673,0.371600300074,3.4905166626,1.0,632.216420753,179.183677392
2,6944,10,1.82734036446,0.129894927144,3.33700323105,1.0,632.821530074,217.763349046
2,6944,11,1.84474492073,0.049255952239,3.34190964699,1.0,635.337365379,231.580276474
2,6944,12,1.6509333849,0.0646481961012,3.39232778549,1.0,598.013289131,229.113396216
2,6944,13,1.85140752792,-0.541999340057,3.46348118782,1.0,625.367636504,329.396340332
2,6944,14,1.92963218689,-0.845175743103,3.45922207832,1.0,638.661727442,379.57331564
