count,timestamp,joint_id,x,y,z,w, depth_x, depth_y
0,57,0,-0.0676420778036,0.145963951945,2.57565402985,1.0,304.997514061,207.626332488
0,57,1,-0.0668237432837,0.213138625026,2.65400481224,1.0,305.616555248,194.123078311
0,57,2,-0.133681416512,0.649927020073,2.71929764748,1.0,291.916702069,103.465733576
0,57,3,-0.157427415252,0.88065123558,2.78023719788,1.0,287.653124954,59.0511136165
0,57,4,-0.277650922537,0.495355337858,2.72067856789,1.0,261.701725488,135.990399732
0,57,5,-0.288425683975,0.315044760704,2.7556219101,1.0,260.207306516,174.688982788
0,57,6,-0.259616464376,0.10789129138,2.58314919472,1.0,262.58616508,216.139984775
0,57,7,-0.243003711104,-0.102717682719,2.46240377426,1.0,263.624883353,263.829765063
0,57,8,0.0703434869647,0.548637747765,2.66497373581,1.0,335.078730354,122.39478852
0,57,9,0.312036365271,0.467153668404,2.68720626831,1.0,386.334280374,140.690092994
0,57,10,0.11947414279,0.362505882978,2.52915453911,1.0,346.985618219,158.120815669
0,57,11,0.0552867352962,0.327623277903,2.48199057579,1.0,332.724907465,164.593559879
0,57,12,-0.135977327824,0.0579414814711,2.56527543068,1.0,289.719271715,227.097038271
0,57,13,-0.12574853003,-0.379795670509,2.44710326195,1.0,290.644841032,328.660776237
0,57,14,-0.0997838526964,-0.761580109596,2.50706386566,1.0,297.263234307,413.533773657
0,57,15,-0.0872555747628,-0.84031099081,2.42980408669,1.0,299.48574541,437.561630273
0,57,16,0.0206201449037,0.0819185674191,2.53769230843,1.0,324.641801505,221.559308562
0,57,17,0.200225904584,-0.313891947269,2.33562588692,1.0,368.972333666,316.773388581
0,57,18,0.298273712397,-0.64574277401,2.19873976707,1.0,397.495228628,407.772022231
0,57,19,0.342772454023,-0.686375021935,2.09356212616,1.0,413.530633574,427.287776241
1,90,0,-0.0677516236901,0.146045014262,2.57565593719,1.0,304.973228765,207.608377484
1,90,1,-0.0637061223388,0.214285612106,2.65333867073,1.0,306.284163477,193.864615881
1,90,2,-0.136568710208,0.649538755417,2.7158768177,1.0,291.274013282,103.375427412
1,90,3,-0.189232289791,0.87179929018,2.75838041306,1.0,280.810032817,59.4505514355
1,90,4,-0.288324564695,0.487636864185,2.72469067574,1.0,259.549728601,137.761812922
1,90,5,-0.281496137381,0.291310250759,2.67109870911,1.0,259.797251636,177.698336164
1,90,6,-0.256759375334,0.0666790381074,2.54371523857,1.0,262.33774342,225.025420011
1,90,7,-0.247948497534,-0.0690635144711,2.48230576515,1.0,262.938915629,255.893780625
1,90,8,0.0581753328443,0.554133951664,2.65098071098,1.0,332.53620613,120.589639934
1,90,9,0.304166823626,0.504388570786,2.63328289986,1.0,385.985443369,130.57878477
1,90,10,0.321348637342,0.368785530329,2.56308555603,1.0,391.622120509,157.805154198
1,90,11,0.337150067091,0.307820469141,2.54488444328,1.0,395.681372423,170.902355246
1,90,12,-0.136077269912,0.0568011403084,2.56649208069,1.0,289.71138084,227.356976608
1,90,13,-0.128614917397,-0.381643593311,2.45289635658,1.0,290.046611421,328.881749337
1,90,14,-0.0985475480556,-0.763017356396,2.50665974617,1.0,297.541318726,413.88929458
1,90,15,-0.087148450315,-0.841197967529,2.42751836777,1.0,299.491638709,437.956381015
1,90,16,0.0206002779305,0.0823491066694,2.53743815422,1.0,324.637793733,221.460533098
1,90,17,0.18533654511,-0.310242503881,2.32058620453,1.0,365.624400659,316.372570181
1,90,18,0.283212631941,-0.615987956524,2.15525221825,1.0,395.066874658,403.270580151
1,90,19,0.305946856737,-0.659280776978,2.03956127167,1.0,405.692547612,424.657721191
2,123,0,-0.0678204521537,0.146571084857,2.57577705383,1.0,304.958670456,207.493227797
2,123,1,-0.0626891702414,0.21538323164,2.6530983448,1.0,306.501889211,193.624099481
2,123,2,-0.138657912612,0.650245726109,2.71405291557,1.0,290.814968749,103.13480796
2,123,3,-0.202533647418,0.871385276318,2.7507019043,1.0,277.938237057,59.0325341428
